City,Latitude,Longitudes,Elevation,Date,Precipitation,Temperature,HCHO_reading
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-01-23,0.0,57,0.00013750666356548305
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-03-01,0.0,58,4.993875692866424e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-09-05,0.13,60,8.150260958624842e-06
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-02-24,0.07,59,0.0001189074394422274
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-01-15,0.0,59,0.00014515059960552122
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-04-15,0.0,63,0.0001295248584342788
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-11,0.0,64,0.0001273956830607086
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-07-19,0.01,61,0.00022691839438395824
Colombo Proper,6.9,79.867,7.0,2021-04-27,0.0,85,0.00021348452124010428
Colombo Proper,6.9,79.867,7.0,2021-05-19,0.0,87,3.7632326797477766e-05
Colombo Proper,6.9,79.867,7.0,2021-06-20,0.0,85,6.569158932740452e-05
Colombo Proper,6.9,79.867,7.0,2021-09-30,0.0,83,0.0001208440318217311
Colombo Proper,6.9,79.867,7.0,2022-09-10,0.0,83,9.526850211364746e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-01-11,0.0,62,3.914670787137749e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-03-05,0.0,63,0.00014772640812876656
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-01-22,0.68,60,5.432677505045856e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-07-28,0.02,62,0.00010290276020732523
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-02-03,0.0,57,3.868929126415473e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-03-21,0.0,63,6.938911204169796e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-11-01,0.29,60,9.35282836295505e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-12-14,0.0,58,9.669578423742876e-05
Colombo Proper,6.9,79.867,7.0,2021-01-23,0.0,84,0.0001862861907533469
Colombo Proper,6.9,79.867,7.0,2021-04-12,0.01,83,0.0002593412850278531
Colombo Proper,6.9,79.867,7.0,2023-01-02,0.0,81,0.00021007280338308725
Colombo Proper,6.9,79.867,7.0,2023-02-08,0.01,82,0.0002955471068557156
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-12-20,2.16,59,0.00010225446125592239
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-12-31,0.04,58,0.00010930111937277777
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-03-23,0.0,61,4.4683035613367926e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-04,0.0,63,8.412151101268904e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-12-18,0.31,58,6.291725893082953e-05
Colombo Proper,6.9,79.867,7.0,2021-02-14,0.0,82,0.0002835153994791087
Colombo Proper,6.9,79.867,7.0,2021-10-01,0.0,77,0.00010092153475018328
Colombo Proper,6.9,79.867,7.0,2021-12-31,0.12,81,0.00014578293795570072
Colombo Proper,6.9,79.867,7.0,2022-04-23,0.43,83,0.0001954804763636203
Colombo Proper,6.9,79.867,7.0,2022-06-15,0.04,83,0.00024499568256119416
Colombo Proper,6.9,79.867,7.0,2022-06-28,0.0,84,7.225822512719809e-05
Colombo Proper,6.9,79.867,7.0,2022-11-14,0.28,78,0.00014910141928552447
Colombo Proper,6.9,79.867,7.0,2022-12-25,3.27,78,6.42945749718244e-05
Colombo Proper,6.9,79.867,7.0,2023-01-30,0.0,79,0.00017891324777895922
Colombo Proper,6.9,79.867,7.0,2023-02-14,0.0,82,0.00017986145294440577
Colombo Proper,6.9,79.867,7.0,2023-08-14,0.0,84,8.33121564612838e-05
Colombo Proper,6.9,79.867,7.0,2023-11-22,1.19,80,0.00010908761196292767
Colombo Proper,6.9,79.867,7.0,2023-12-27,0.0,84,0.00011817717963714647
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-06-17,0.0,64,8.275653874941797e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-12-24,0.0,60,5.2385187031481246e-06
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-01-24,0.03,60,0.00015289117673332914
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-10-19,0.0,61,9.568063142069777e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-10-27,0.0,61,0.00010052021322508924
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-31,1.2,63,0.00014237515962409736
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-05-02,0.0,64,0.00025034170046500545
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-05-06,0.0,62,4.3964599906751345e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-07-03,0.15,60,7.900811547701245e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-09-16,0.0,63,8.537648130809802e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-11-23,1.55,61,3.632977184366304e-05
Colombo Proper,6.9,79.867,7.0,2022-09-28,0.01,83,9.765906456031499e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-06-07,0.14,63,8.527516108696248e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-06-30,0.0,61,0.00010861635317171407
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-06-02,0.0,63,3.471480400613344e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-10-21,0.11,60,5.229929615486956e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-11-24,0.08,62,4.324848152060994e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-24,3.27,61,0.0001487061509262813
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-12-24,0.0,58,6.854709364578421e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-01-28,0.0,56,9.009871226624515e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-04-17,0.0,63,5.2464554459597895e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-08-20,0.0,61,1.9078127570545113e-05
Colombo Proper,6.9,79.867,7.0,2021-07-26,3.86,78,8.239984524367741e-05
Colombo Proper,6.9,79.867,7.0,2022-09-05,0.0,79,0.00011193635760211947
Colombo Proper,6.9,79.867,7.0,2022-10-04,0.02,83,0.00022209594064691546
Colombo Proper,6.9,79.867,7.0,2023-06-19,0.0,85,0.0003598603489070314
Colombo Proper,6.9,79.867,7.0,2023-12-31,0.33,81,8.036317559567e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-02-02,0.0,60,7.975563658775878e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-10-23,0.1,61,0.00021447340259328482
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-18,0.0,61,8.967434125979119e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-11-03,0.03,62,0.0001997961553992429
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-12-03,1.85,61,8.283266379879349e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-01-24,0.0,61,0.00016885532766257904
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-03-25,0.1,60,0.0001084743491136296
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-26,0.0,60,5.014936781042965e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-09-26,0.01,61,0.00023153112707192567
Colombo Proper,6.9,79.867,7.0,2021-01-09,0.37,78,0.0002461440776638661
Colombo Proper,6.9,79.867,7.0,2021-05-30,0.0,85,0.00016383131163023998
Colombo Proper,6.9,79.867,7.0,2023-05-09,0.07,81,8.148703755712164e-05
Colombo Proper,6.9,79.867,7.0,2023-11-30,0.13,81,7.061043875407501e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-03-28,0.0,63,0.00016928171811592924
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-30,0.02,62,0.00011666765507604594
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-01-05,0.0,60,0.00011595836171491017
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-06-14,0.19,61,0.00015531304276682043
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-08-09,0.74,59,3.1005778610716834e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-09-17,0.03,64,9.223666644602802e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-07,0.03,60,2.5449725127728103e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-12,0.0,61,4.041013001528922e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-02-06,0.0,60,0.00014163431905385855
Colombo Proper,6.9,79.867,7.0,2020-12-18,0.0,81,0.00021391068667409735
Colombo Proper,6.9,79.867,7.0,2021-05-22,0.99,85,0.00015624556522182188
Colombo Proper,6.9,79.867,7.0,2021-10-07,0.0,83,9.579922653074743e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-01-26,0.0,60,0.00024259688655341703
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-02-27,0.0,60,0.00019864975115646333
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-04-18,0.08,62,7.188429105035038e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-12-16,0.0,59,8.736900134538711e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-07-05,0.58,63,0.00016855903726267855
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-02-27,0.06,56,6.179670672577967e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-07-19,0.0,63,6.43157829763266e-05
Colombo Proper,6.9,79.867,7.0,2021-05-05,0.11,83,0.00024892174608779716
Colombo Proper,6.9,79.867,7.0,2021-08-17,0.0,82,0.00010308701129907165
Colombo Proper,6.9,79.867,7.0,2021-09-17,0.0,83,0.0002497155814623704
Colombo Proper,6.9,79.867,7.0,2023-12-16,1.46,79,0.00013112217101846223
Colombo Proper,6.9,79.867,7.0,2023-12-30,0.1,81,0.00013982532532377296
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-08-05,0.0,62,5.404281288033731e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-09-06,0.12,61,7.216116843498185e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-05-22,0.51,61,0.00014277328680855348
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-17,0.17,61,4.08860571681486e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-01-19,0.27,61,0.0001080722456022116
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-06-26,0.0,60,1.632571995425059e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-09-23,0.0,62,4.378015405679415e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-27,1.37,62,0.00013756306820472106
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-11-02,0.96,63,0.00014478120533378553
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-07-07,0.17,60,5.125382426321212e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-24,0.15,59,4.073160719151024e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-12-29,0.64,60,0.00019637696792245348
Colombo Proper,6.9,79.867,7.0,2021-03-29,0.64,82,0.0001351284841152603
Colombo Proper,6.9,79.867,7.0,2021-09-01,0.0,84,5.901041403594232e-05
Colombo Proper,6.9,79.867,7.0,2022-02-16,0.0,79,0.0003118394644699085
Colombo Proper,6.9,79.867,7.0,2022-09-08,0.0,81,0.0001788364702808911
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-02-14,0.01,59,9.844052433138941e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-05-29,0.0,65,0.00013701260839114204
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-07-21,0.04,59,7.399234249646854e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-01-27,0.0,61,1.5972322239645614e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-04-30,0.0,63,0.00018544500184896947
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-04-09,0.16,61,0.00021665512363352492
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-25,0.01,60,4.544048750096994e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-10-17,0.11,62,7.476661597091675e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-10-28,0.0,59,8.238268546685174e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-28,0.0,64,2.6036912334896828e-05
Colombo Proper,6.9,79.867,7.0,2021-02-26,0.0,82,0.00022899779220138296
Colombo Proper,6.9,79.867,7.0,2021-04-09,0.42,84,0.00016831140770937552
Colombo Proper,6.9,79.867,7.0,2021-09-11,0.02,84,5.029398661671392e-05
Colombo Proper,6.9,79.867,7.0,2021-11-22,0.0,83,9.97903995152294e-05
Colombo Proper,6.9,79.867,7.0,2022-04-09,0.9,80,0.0002253530333724265
Colombo Proper,6.9,79.867,7.0,2022-04-21,1.01,84,0.00022171564508168063
Colombo Proper,6.9,79.867,7.0,2023-12-24,0.04,83,0.0001817615041144017
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-07,0.0,61,8.524743477859162e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-25,0.0,63,0.0001833133198752734
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-12-01,3.93,60,9.140867405752355e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-03-10,0.0,63,0.00011962012164538827
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-12-05,0.3,60,6.348440996045763e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-09-11,0.0,60,0.00012549145276178494
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-06-04,0.0,63,0.00011590307477608705
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-06-23,0.0,62,4.965167724728578e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-06-24,0.0,62,4.4117563674902135e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-07-11,0.0,62,7.979022924114139e-05
Colombo Proper,6.9,79.867,7.0,2021-01-17,0.0,81,0.0001593738820196371
Colombo Proper,6.9,79.867,7.0,2021-08-04,0.08,83,0.00015314052530133722
Colombo Proper,6.9,79.867,7.0,2023-01-06,0.0,81,6.85503448811268e-05
Colombo Proper,6.9,79.867,7.0,2023-03-15,0.09,83,0.0003653998779163633
Colombo Proper,6.9,79.867,7.0,2023-07-17,0.0,84,4.822160734924319e-05
Colombo Proper,6.9,79.867,7.0,2023-09-20,2.78,82,0.00019184861877857376
Colombo Proper,6.9,79.867,7.0,2023-09-24,0.02,83,0.00023850823991420448
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-02-25,0.0,64,8.692230779587012e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-27,0.0,60,2.0688763963745346e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-04-29,0.0,64,0.00011554026471508684
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-14,0.02,61,0.00015771016601570878
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-11-15,0.24,61,0.00016042050244675856
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-12-09,0.28,60,0.00012046761037671312
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-11-26,0.0,62,2.0349766515300506e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-08-01,0.0,62,0.00022360393686819685
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-10-24,1.04,61,8.104582655805997e-05
Colombo Proper,6.9,79.867,7.0,2021-04-04,0.0,84,0.00015552112954549287
Colombo Proper,6.9,79.867,7.0,2021-05-14,1.38,81,0.00011416509944650804
Colombo Proper,6.9,79.867,7.0,2021-06-25,0.0,85,8.078253427334957e-05
Colombo Proper,6.9,79.867,7.0,2022-08-06,0.11,82,0.00015292283454449143
Colombo Proper,6.9,79.867,7.0,2022-09-22,0.0,83,7.1498336069937e-05
Colombo Proper,6.9,79.867,7.0,2023-11-21,0.0,82,6.5280678192111e-05
Colombo Proper,6.9,79.867,7.0,2023-12-04,0.91,79,0.0001343825128471777
Colombo Proper,6.9,79.867,7.0,2023-12-18,0.16,81,0.00016267016309349646
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-01-06,0.0,59,8.982348709518115e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-03-14,0.0,63,9.745691103711994e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-06-11,0.02,63,8.858704770824554e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-10-03,0.02,60,7.23692175386509e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-04-14,0.02,63,0.00018182150668443403
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-05-10,0.46,62,8.292099087156115e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-05-26,0.0,61,9.213409368861143e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-22,0.0,59,0.00012835430190293458
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-02,2.5,62,0.00015676878803477215
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-01-13,0.0,59,0.00014667738543967706
Colombo Proper,6.9,79.867,7.0,2021-07-11,0.13,83,0.00012215545332266644
Colombo Proper,6.9,79.867,7.0,2022-03-27,0.0,83,0.0002490420492170981
Colombo Proper,6.9,79.867,7.0,2022-05-30,0.59,81,0.0001611791203374571
Colombo Proper,6.9,79.867,7.0,2023-03-12,0.64,79,0.00016238641317621586
Colombo Proper,6.9,79.867,7.0,2023-04-13,0.0,84,0.00025669363258123187
Colombo Proper,6.9,79.867,7.0,2023-12-15,0.31,79,0.00013057535592259922
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-08-20,0.0,61,3.636438174836058e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-02-28,0.0,62,0.00021826762370541692
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-01-09,0.04,58,7.212006723157719e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-09-01,0.7,58,7.840264966718787e-05
Colombo Proper,6.9,79.867,7.0,2021-04-25,1.1,83,0.0002471323820972468
Colombo Proper,6.9,79.867,7.0,2023-01-28,0.0,80,0.00010142224178868142
Colombo Proper,6.9,79.867,7.0,2023-06-25,0.02,83,0.00012375733668767636
Colombo Proper,6.9,79.867,7.0,2023-10-13,0.0,81,0.00011054672778152677
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-09-01,0.11,59,9.047743033302735e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-10-03,0.03,59,9.188750994396369e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-03-26,0.0,62,0.00017254780776885801
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-05,0.03,62,2.956633827493116e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-28,0.04,59,2.1482380475050844e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-10-17,0.0,59,1.863356916168653e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-09-08,0.0,61,8.025738082592181e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-02-08,0.0,61,0.00026384611454605144
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-15,0.0,64,0.00017608067387932022
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-21,0.01,61,0.00010779644445904754
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-08-05,0.0,64,0.00011291980813016001
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-08-06,0.0,64,0.00012520656744115685
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-08-21,0.0,63,4.838938807653331e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-11-18,0.94,62,3.822030065288101e-05
Colombo Proper,6.9,79.867,7.0,2020-10-18,0.0,83,7.158585229107723e-05
Colombo Proper,6.9,79.867,7.0,2023-06-29,0.08,83,1.3793522957394528e-05
Colombo Proper,6.9,79.867,7.0,2023-11-29,1.35,81,0.00021415567134261965
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-05-21,0.0,63,0.00019193001786661188
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-06-24,0.0,63,0.00020621214051142834
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-10-13,0.95,62,0.00014016505175993579
Colombo Proper,6.9,79.867,7.0,2020-10-08,0.0,83,0.00013680315702432032
Colombo Proper,6.9,79.867,7.0,2021-01-21,0.01,83,0.00020518380408967676
Colombo Proper,6.9,79.867,7.0,2021-09-08,0.37,82,0.00032337115019012274
Colombo Proper,6.9,79.867,7.0,2021-12-20,0.0,83,0.00021848744869666582
Colombo Proper,6.9,79.867,7.0,2022-11-18,0.0,81,0.00019044359016292042
Colombo Proper,6.9,79.867,7.0,2023-02-09,0.0,81,0.00024090569494452356
Colombo Proper,6.9,79.867,7.0,2023-05-22,0.28,84,8.94065894187494e-05
Colombo Proper,6.9,79.867,7.0,2023-07-18,0.0,85,9.505402648022164e-05
Colombo Proper,6.9,79.867,7.0,2023-09-05,0.77,82,0.0001722113198479777
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-08-31,0.0,60,9.445839367563298e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-09-26,1.31,58,7.189496881828978e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-04-08,0.0,62,3.009876749553373e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-06-08,0.69,63,4.5203381353084095e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-01-31,0.15,60,0.00012996284256386952
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-07-25,0.13,61,6.66054197971682e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-03-29,0.0,65,0.0001526669572560343
Colombo Proper,6.9,79.867,7.0,2020-12-05,1.77,81,0.0002854040079956077
Colombo Proper,6.9,79.867,7.0,2021-03-26,0.0,82,0.000273734519510912
Colombo Proper,6.9,79.867,7.0,2021-04-11,0.0,83,0.0002353733053514023
Colombo Proper,6.9,79.867,7.0,2021-09-06,0.14,83,0.00023575521383281862
Colombo Proper,6.9,79.867,7.0,2021-09-14,0.24,83,2.391585104770661e-06
Colombo Proper,6.9,79.867,7.0,2022-01-09,0.0,81,0.00014520682543919277
Colombo Proper,6.9,79.867,7.0,2022-02-05,0.0,81,0.0003386893965323936
Colombo Proper,6.9,79.867,7.0,2023-01-23,0.0,81,0.00017348985331431578
Colombo Proper,6.9,79.867,7.0,2023-09-21,0.02,83,0.00021363231085031148
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-05-31,0.0,62,0.00014922678992742674
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-07-10,3.71,57,0.00017298207723342597
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-01-25,0.09,59,0.00022406353273721116
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-11-20,0.51,62,3.7464089129193825e-05
Colombo Proper,6.9,79.867,7.0,2021-09-23,0.02,84,6.4424578070135e-05
Colombo Proper,6.9,79.867,7.0,2023-01-17,1.22,78,0.00026474657078268387
Colombo Proper,6.9,79.867,7.0,2023-03-28,0.0,84,0.0002766848366568991
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-01-29,0.0,57,0.00018415694765481214
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-02-21,0.0,60,0.00013488905426033414
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-10-07,1.9,60,6.821954189557242e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-11-20,0.05,60,0.00015918507885019338
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-02-21,0.11,61,0.00012603284944096629
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-20,0.11,60,0.00018725090944307635
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-11-07,0.0,60,0.00014208618029400434
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-02-23,0.0,60,6.949462057990891e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-07-06,0.57,62,0.00016944364525682803
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-02-15,0.0,59,0.0001174868853575575
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-03-08,0.0,60,5.482346420392371e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-07-25,0.44,60,6.154977819893565e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-09-12,0.11,61,4.910516254450494e-05
Colombo Proper,6.9,79.867,7.0,2021-01-13,0.1,78,0.00015375506043391655
Colombo Proper,6.9,79.867,7.0,2022-05-20,0.11,84,0.0001269854610317807
Colombo Proper,6.9,79.867,7.0,2023-10-14,0.0,82,0.00012751137900198569
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-12-05,1.61,60,6.676270867837088e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-04-28,0.08,63,0.00012981215245629345
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-08-06,1.68,60,2.8624929076800335e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-08-10,0.69,60,3.179939512202233e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-06-12,0.0,62,0.00016754194640372744
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-01-10,0.0,55,4.990452893100044e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-01-11,0.0,56,0.00011804826677501793
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-14,0.0,65,9.005913490203262e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-10-09,0.06,62,0.00016166295183334516
Colombo Proper,6.9,79.867,7.0,2020-11-25,0.3,81,0.0001537121939516069
Colombo Proper,6.9,79.867,7.0,2021-01-27,0.0,82,0.00024166428179958486
Colombo Proper,6.9,79.867,7.0,2021-11-26,0.0,82,0.00012520533205523507
Colombo Proper,6.9,79.867,7.0,2021-12-29,0.0,82,0.0001861325651091632
Colombo Proper,6.9,79.867,7.0,2022-07-03,0.04,82,7.801781482869561e-05
Colombo Proper,6.9,79.867,7.0,2022-11-05,0.11,79,0.00015415730672139517
Colombo Proper,6.9,79.867,7.0,2023-09-08,0.71,82,8.835512148641754e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-10-30,0.25,61,0.00013012851199172237
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-01-13,0.0,59,5.2027022631038857e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-03-21,0.0,61,4.420323884869883e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-03-27,0.06,61,0.00011155264864217839
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-01-12,0.0,60,8.456327361041956e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-10,0.0,63,5.1724889270890576e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-10-23,0.08,61,1.7406645847750937e-05
